dsid,cdid,topic
ukea,capl,/economy/grossdomesticproductgdp
ukea,ccbf,/economy/grossdomesticproductgdp
ukea,ccwp,/economy/grossdomesticproductgdp
ukea,cep8,/economy/grossdomesticproductgdp
ukea,ceq8,/economy/grossdomesticproductgdp
ukea,cer2,/economy/grossdomesticproductgdp
ukea,cer6,/economy/grossdomesticproductgdp
ukea,cer8,/economy/grossdomesticproductgdp
ukea,ces2,/economy/grossdomesticproductgdp
ukea,ces4,/economy/grossdomesticproductgdp
ukea,ces6,/economy/grossdomesticproductgdp
ukea,ces8,/economy/grossdomesticproductgdp
ukea,cet2,/economy/grossdomesticproductgdp
ukea,cet4,/economy/grossdomesticproductgdp
ukea,cet6,/economy/grossdomesticproductgdp
ukea,cet8,/economy/grossdomesticproductgdp
ukea,ceu2,/economy/grossdomesticproductgdp
ukea,ceu4,/economy/grossdomesticproductgdp
ukea,ceu6,/economy/grossdomesticproductgdp
ukea,cew4,/economy/grossdomesticproductgdp
ukea,cex2,/economy/grossdomesticproductgdp
ukea,cex6,/economy/grossdomesticproductgdp
ukea,cey2,/economy/grossdomesticproductgdp
ukea,cey4,/economy/grossdomesticproductgdp
ukea,cey8,/economy/grossdomesticproductgdp
ukea,cez2,/economy/grossdomesticproductgdp
ukea,cez4,/economy/grossdomesticproductgdp
ukea,cez6,/economy/grossdomesticproductgdp
ukea,cf2c,/economy/grossdomesticproductgdp
ukea,cf2e,/economy/grossdomesticproductgdp
ukea,cf2i,/economy/grossdomesticproductgdp
ukea,cf8v,/economy/grossdomesticproductgdp
ukea,cf95,/economy/grossdomesticproductgdp
ukea,cf97,/economy/grossdomesticproductgdp
ukea,cf9b,/economy/grossdomesticproductgdp
ukea,cf9d,/economy/grossdomesticproductgdp
ukea,cf9f,/economy/grossdomesticproductgdp
ukea,cf9h,/economy/grossdomesticproductgdp
ukea,cf9l,/economy/grossdomesticproductgdp
ukea,cf9n,/economy/grossdomesticproductgdp
ukea,cf9x,/economy/grossdomesticproductgdp
ukea,cf9z,/economy/grossdomesticproductgdp
ukea,cfb7,/economy/grossdomesticproductgdp
ukea,cfc5,/economy/grossdomesticproductgdp
ukea,cfc9,/economy/grossdomesticproductgdp
ukea,cfd5,/economy/grossdomesticproductgdp
ukea,cfd7,/economy/grossdomesticproductgdp
ukea,cfe2,/economy/grossdomesticproductgdp
ukea,cfe4,/economy/grossdomesticproductgdp
ukea,cfe6,/economy/grossdomesticproductgdp
ukea,cfe8,/economy/grossdomesticproductgdp
ukea,cfg3,/economy/grossdomesticproductgdp
ukea,cfg5,/economy/grossdomesticproductgdp
ukea,cfg9,/economy/grossdomesticproductgdp
ukea,cfzg,/economy/governmentpublicsectorandtaxes/publicspending
ukea,cfzi,/economy/grossdomesticproductgdp
ukea,cfzj,/economy/grossdomesticproductgdp
ukea,cgbv,/economy/grossdomesticproductgdp
ukea,cgbw,/economy/grossdomesticproductgdp
ukea,cgbx,/economy/grossdomesticproductgdp
ukea,cgby,/economy/grossdomesticproductgdp
ukea,cgbz,/economy/grossdomesticproductgdp
ukea,cgca,/economy/grossdomesticproductgdp
ukea,cgcb,/economy/grossdomesticproductgdp
ukea,cgce,/economy/grossdomesticproductgdp
ukea,cgdd,/economy/nationalaccounts/balanceofpayments
ukea,cgde,/economy/nationalaccounts/balanceofpayments
ukea,cgdf,/economy/nationalaccounts/balanceofpayments
ukea,cgdg,/economy/nationalaccounts/balanceofpayments
ukea,cgdh,/economy/nationalaccounts/balanceofpayments
ukea,cgdl,/economy/nationalaccounts/balanceofpayments
ukea,cgdn,/economy/nationalaccounts/balanceofpayments
ukea,cgdo,/economy/nationalaccounts/balanceofpayments
ukea,cgdp,/economy/nationalaccounts/balanceofpayments
ukea,cgdr,/economy/nationalaccounts/balanceofpayments
ukea,cgds,/economy/nationalaccounts/balanceofpayments
ukea,cgdt,/economy/nationalaccounts/balanceofpayments
ukea,cgdu,/economy/nationalaccounts/balanceofpayments
ukea,cgdv,/economy/nationalaccounts/balanceofpayments
ukea,cgdw,/economy/nationalaccounts/balanceofpayments
ukea,cgdx,/economy/nationalaccounts/balanceofpayments
ukea,cgdz,/economy/nationalaccounts/balanceofpayments
ukea,cgeb,/economy/nationalaccounts/balanceofpayments
ukea,cgec,/economy/nationalaccounts/balanceofpayments
ukea,cged,/economy/nationalaccounts/balanceofpayments
ukea,cgee,/economy/nationalaccounts/balanceofpayments
ukea,cgff,/economy/nationalaccounts/balanceofpayments
ukea,cgjf,/economy/nationalaccounts/balanceofpayments
ukea,cglo,/economy/nationalaccounts/balanceofpayments
ukea,cgls,/economy/nationalaccounts/balanceofpayments
ukea,cgml,/economy/nationalaccounts/balanceofpayments
ukea,cgmo,/economy/nationalaccounts/balanceofpayments
ukea,cgna,/economy/nationalaccounts/balanceofpayments
ukea,cgnd,/economy/nationalaccounts/balanceofpayments
ukea,cgne,/economy/nationalaccounts/balanceofpayments
ukea,cgnf,/economy/nationalaccounts/balanceofpayments
ukea,cgng,/economy/nationalaccounts/balanceofpayments
ukea,cgnh,/economy/nationalaccounts/balanceofpayments
ukea,cgnj,/economy/nationalaccounts/balanceofpayments
ukea,cgnk,/economy/nationalaccounts/balanceofpayments
ukea,cgnl,/economy/nationalaccounts/balanceofpayments
ukea,cgnm,/economy/nationalaccounts/balanceofpayments
ukea,cgnp,/economy/nationalaccounts/balanceofpayments
ukea,cgnw,/economy/nationalaccounts/balanceofpayments
ukea,cgny,/economy/nationalaccounts/balanceofpayments
ukea,cgnz,/economy/nationalaccounts/balanceofpayments
ukea,cgob,/economy/nationalaccounts/balanceofpayments
ukea,cgod,/economy/nationalaccounts/balanceofpayments
ukea,cgoe,/economy/nationalaccounts/balanceofpayments
ukea,cgof,/economy/nationalaccounts/balanceofpayments
ukea,cgog,/economy/nationalaccounts/balanceofpayments
ukea,cgoh,/economy/nationalaccounts/balanceofpayments
ukea,cgoi,/economy/nationalaccounts/balanceofpayments
ukea,cgok,/economy/nationalaccounts/balanceofpayments
ukea,cgol,/economy/nationalaccounts/balanceofpayments
ukea,cgpn,/economy/nationalaccounts/balanceofpayments
ukea,cgse,/economy/nationalaccounts/balanceofpayments
ukea,cgso,/economy/nationalaccounts/balanceofpayments
ukea,cgtx,/economy/nationalaccounts/balanceofpayments
ukea,cgul,/economy/nationalaccounts/balanceofpayments
ukea,cidz,/economy/grossdomesticproductgdp
ukea,ciha,/economy/nationalaccounts/uksectoraccounts
ukea,cisb,/economy/grossdomesticproductgdp
ukea,cjqi,/economy/grossdomesticproductgdp
ukea,ck4t,/economy/grossdomesticproductgdp
ukea,ck74,/economy/grossdomesticproductgdp
ukea,ck76,/economy/grossdomesticproductgdp
ukea,ck78,/economy/grossdomesticproductgdp
ukea,ck7a,/economy/grossdomesticproductgdp
ukea,ck7c,/economy/grossdomesticproductgdp
ukea,ck7e,/economy/grossdomesticproductgdp
ukea,ck7l,/economy/grossdomesticproductgdp
ukea,ck88,/economy/grossdomesticproductgdp
ukea,ck8c,/economy/grossdomesticproductgdp
ukea,ckbq,/economy/grossdomesticproductgdp
ukea,ckbs,/economy/grossdomesticproductgdp
ukea,ckez,/economy/grossdomesticproductgdp
ukea,ckfi,/economy/grossdomesticproductgdp
ukea,ckr7,/economy/grossdomesticproductgdp
ukea,cmvl,/economy/grossdomesticproductgdp
ukea,cokk,/economy/grossdomesticproductgdp
ukea,cola,/economy/grossdomesticproductgdp
ukea,cole,/economy/grossdomesticproductgdp
ukea,colg,/economy/grossdomesticproductgdp
ukea,coli,/economy/grossdomesticproductgdp
ukea,colk,/economy/grossdomesticproductgdp
ukea,colm,/economy/grossdomesticproductgdp
ukea,colo,/economy/grossdomesticproductgdp
ukea,cols,/economy/grossdomesticproductgdp
ukea,colu,/economy/grossdomesticproductgdp
ukea,colw,/economy/grossdomesticproductgdp
ukea,comt,/economy/grossdomesticproductgdp
ukea,comv,/economy/grossdomesticproductgdp
ukea,conj,/economy/grossdomesticproductgdp
ukea,conl,/economy/grossdomesticproductgdp
ukea,conn,/economy/grossdomesticproductgdp
ukea,conr,/economy/grossdomesticproductgdp
ukea,cork,/economy/grossdomesticproductgdp
ukea,cosr,/economy/grossdomesticproductgdp
ukea,cpbv,/economy/grossdomesticproductgdp
ukea,cpcm,/economy/governmentpublicsectorandtaxes/publicsectorfinance
ukea,cplf,/economy/grossdomesticproductgdp
ukea,cplj,/economy/grossdomesticproductgdp
ukea,cpma,/economy/grossdomesticproductgdp
ukea,cpmb,/economy/grossdomesticproductgdp
ukea,cppm,/economy/grossdomesticproductgdp
ukea,cppn,/economy/grossdomesticproductgdp
ukea,crnb,/economy/grossdomesticproductgdp
ukea,crnc,/economy/grossdomesticproductgdp
ukea,crsf,/economy/grossdomesticproductgdp
ukea,crty,/economy/grossdomesticproductgdp
ukea,crtz,/economy/grossdomesticproductgdp
ukea,crwe,/economy/grossdomesticproductgdp
ukea,crwf,/economy/grossdomesticproductgdp
ukea,crwg,/economy/grossdomesticproductgdp
ukea,crwh,/economy/grossdomesticproductgdp
ukea,crwi,/economy/grossdomesticproductgdp
ukea,crwj,/economy/grossdomesticproductgdp
ukea,crxa,/economy/grossdomesticproductgdp
ukea,crxb,/economy/grossdomesticproductgdp
ukea,crxd,/economy/grossdomesticproductgdp
ukea,crxe,/economy/grossdomesticproductgdp
ukea,crxo,/economy/grossdomesticproductgdp
ukea,crxp,/economy/grossdomesticproductgdp
ukea,crxq,/economy/grossdomesticproductgdp
ukea,crxr,/economy/grossdomesticproductgdp
ukea,crxs,/economy/grossdomesticproductgdp
ukea,crxt,/economy/grossdomesticproductgdp
ukea,crxu,/economy/grossdomesticproductgdp
ukea,crxv,/economy/grossdomesticproductgdp
ukea,crxw,/economy/grossdomesticproductgdp
ukea,crxx,/economy/grossdomesticproductgdp
ukea,crxy,/economy/grossdomesticproductgdp
ukea,crxz,/economy/grossdomesticproductgdp
ukea,crya,/economy/grossdomesticproductgdp
ukea,cryb,/economy/grossdomesticproductgdp
ukea,cryc,/economy/grossdomesticproductgdp
ukea,cryd,/economy/grossdomesticproductgdp
ukea,crye,/economy/grossdomesticproductgdp
ukea,cryg,/economy/grossdomesticproductgdp
ukea,cryh,/economy/grossdomesticproductgdp
ukea,cryi,/economy/grossdomesticproductgdp
ukea,cryj,/economy/grossdomesticproductgdp
ukea,cryk,/economy/grossdomesticproductgdp
ukea,cryl,/economy/grossdomesticproductgdp
ukea,crym,/economy/grossdomesticproductgdp
ukea,cryn,/economy/grossdomesticproductgdp
ukea,cryo,/economy/grossdomesticproductgdp
ukea,cryp,/economy/grossdomesticproductgdp
ukea,cryq,/economy/grossdomesticproductgdp
ukea,csb2,/economy/grossdomesticproductgdp
ukea,csb3,/economy/grossdomesticproductgdp
ukea,csb4,/economy/grossdomesticproductgdp
ukea,csb5,/economy/grossdomesticproductgdp
ukea,csb6,/economy/grossdomesticproductgdp
ukea,csb7,/economy/grossdomesticproductgdp
ukea,csb8,/economy/grossdomesticproductgdp
ukea,csb9,/economy/grossdomesticproductgdp
ukea,csc2,/economy/grossdomesticproductgdp
ukea,csc3,/economy/grossdomesticproductgdp
ukea,csc4,/economy/grossdomesticproductgdp
ukea,csc5,/economy/grossdomesticproductgdp
ukea,csc6,/economy/grossdomesticproductgdp
ukea,csc7,/economy/grossdomesticproductgdp
ukea,csc8,/economy/grossdomesticproductgdp
ukea,csc9,/economy/grossdomesticproductgdp
ukea,csd2,/economy/grossdomesticproductgdp
ukea,csd3,/economy/grossdomesticproductgdp
ukea,csd4,/economy/grossdomesticproductgdp
ukea,csd5,/economy/grossdomesticproductgdp
ukea,csd6,/economy/grossdomesticproductgdp
ukea,csd7,/economy/grossdomesticproductgdp
ukea,csd8,/economy/grossdomesticproductgdp
ukea,csd9,/economy/grossdomesticproductgdp
ukea,cse2,/economy/grossdomesticproductgdp
ukea,cse3,/economy/grossdomesticproductgdp
ukea,cse4,/economy/grossdomesticproductgdp
ukea,cse5,/economy/grossdomesticproductgdp
ukea,cse6,/economy/grossdomesticproductgdp
ukea,cse7,/economy/grossdomesticproductgdp
ukea,cse8,/economy/grossdomesticproductgdp
ukea,cse9,/economy/grossdomesticproductgdp
ukea,csez,/economy/grossdomesticproductgdp
ukea,csf2,/economy/grossdomesticproductgdp
ukea,csf3,/economy/grossdomesticproductgdp
ukea,csf4,/economy/grossdomesticproductgdp
ukea,csf5,/economy/grossdomesticproductgdp
ukea,csf6,/economy/grossdomesticproductgdp
ukea,csf7,/economy/grossdomesticproductgdp
ukea,csf8,/economy/grossdomesticproductgdp
ukea,csf9,/economy/grossdomesticproductgdp
ukea,csfb,/economy/grossdomesticproductgdp
ukea,csg2,/economy/grossdomesticproductgdp
ukea,csg3,/economy/grossdomesticproductgdp
ukea,csg4,/economy/grossdomesticproductgdp
ukea,csg5,/economy/grossdomesticproductgdp
ukea,csg6,/economy/grossdomesticproductgdp
ukea,csg7,/economy/grossdomesticproductgdp
ukea,csg8,/economy/grossdomesticproductgdp
ukea,csg9,/economy/grossdomesticproductgdp
ukea,csge,/economy/grossdomesticproductgdp
ukea,csgh,/economy/grossdomesticproductgdp
ukea,csgi,/economy/grossdomesticproductgdp
ukea,csh2,/economy/grossdomesticproductgdp
ukea,csi9,/economy/grossdomesticproductgdp
ukea,csj2,/economy/grossdomesticproductgdp
ukea,csj3,/economy/grossdomesticproductgdp
ukea,csj4,/economy/grossdomesticproductgdp
ukea,csj5,/economy/grossdomesticproductgdp
ukea,csj6,/economy/grossdomesticproductgdp
ukea,csj7,/economy/grossdomesticproductgdp
ukea,csj8,/economy/grossdomesticproductgdp
ukea,csk2,/economy/grossdomesticproductgdp
ukea,csk3,/economy/grossdomesticproductgdp
ukea,csk4,/economy/grossdomesticproductgdp
ukea,csk5,/economy/grossdomesticproductgdp
ukea,csk6,/economy/grossdomesticproductgdp
ukea,csk7,/economy/grossdomesticproductgdp
ukea,csk8,/economy/grossdomesticproductgdp
ukea,csk9,/economy/grossdomesticproductgdp
ukea,csw9,/economy/grossdomesticproductgdp
ukea,csx2,/economy/grossdomesticproductgdp
ukea,csx3,/economy/grossdomesticproductgdp
ukea,csx4,/economy/grossdomesticproductgdp
ukea,csx5,/economy/grossdomesticproductgdp
ukea,csx6,/economy/grossdomesticproductgdp
ukea,csx7,/economy/grossdomesticproductgdp
ukea,csx8,/economy/grossdomesticproductgdp
ukea,csx9,/economy/grossdomesticproductgdp
ukea,csxt,/economy/grossdomesticproductgdp
ukea,csxu,/economy/grossdomesticproductgdp
ukea,csy2,/economy/grossdomesticproductgdp
ukea,csys,/economy/grossdomesticproductgdp
ukea,csz3,/economy/grossdomesticproductgdp
ukea,csz5,/economy/grossdomesticproductgdp
ukea,csz6,/economy/grossdomesticproductgdp
ukea,csz7,/economy/grossdomesticproductgdp
ukea,csz8,/economy/grossdomesticproductgdp
ukea,csz9,/economy/grossdomesticproductgdp
ukea,ct22,/economy/grossdomesticproductgdp
ukea,ct23,/economy/grossdomesticproductgdp
ukea,ct24,/economy/grossdomesticproductgdp
ukea,ct3k,/economy/grossdomesticproductgdp
ukea,ct8i,/economy/grossdomesticproductgdp
ukea,ct8j,/economy/grossdomesticproductgdp
ukea,ct8k,/economy/grossdomesticproductgdp
ukea,ct8l,/economy/grossdomesticproductgdp
ukea,ct8m,/economy/grossdomesticproductgdp
ukea,ct8n,/economy/grossdomesticproductgdp
ukea,ct8o,/economy/grossdomesticproductgdp
ukea,ct8p,/economy/grossdomesticproductgdp
ukea,ct8q,/economy/grossdomesticproductgdp
ukea,ct8r,/economy/grossdomesticproductgdp
ukea,ct8s,/economy/grossdomesticproductgdp
ukea,cvok,/economy/nationalaccounts/balanceofpayments
ukea,cvol,/economy/nationalaccounts/balanceofpayments
ukea,cvop,/economy/nationalaccounts/balanceofpayments
ukea,cvoq,/economy/nationalaccounts/balanceofpayments
ukea,cvp3,/economy/grossdomesticproductgdp
ukea,cvp4,/economy/grossdomesticproductgdp
ukea,cvp5,/economy/grossdomesticproductgdp
ukea,cvp6,/economy/grossdomesticproductgdp
ukea,cvp7,/economy/grossdomesticproductgdp
ukea,cvp8,/economy/grossdomesticproductgdp
ukea,cvp9,/economy/grossdomesticproductgdp
ukea,cvq2,/economy/grossdomesticproductgdp
ukea,cvq3,/economy/grossdomesticproductgdp
ukea,cvq4,/economy/grossdomesticproductgdp
ukea,cvq5,/economy/grossdomesticproductgdp
ukea,cvq6,/economy/grossdomesticproductgdp
ukea,cvq7,/economy/grossdomesticproductgdp
ukea,cvq8,/economy/grossdomesticproductgdp
ukea,cvq9,/economy/grossdomesticproductgdp
ukea,cvr2,/economy/grossdomesticproductgdp
ukea,cvr3,/economy/grossdomesticproductgdp
ukea,cvr4,/economy/grossdomesticproductgdp
ukea,cvr5,/economy/grossdomesticproductgdp
ukea,cvr6,/economy/grossdomesticproductgdp
ukea,cvr7,/economy/grossdomesticproductgdp
ukea,cvr8,/economy/grossdomesticproductgdp
ukea,cvr9,/economy/grossdomesticproductgdp
ukea,cvs2,/economy/grossdomesticproductgdp
ukea,cvs3,/economy/grossdomesticproductgdp
ukea,cvs4,/economy/grossdomesticproductgdp
ukea,cvs5,/economy/grossdomesticproductgdp
ukea,cvs6,/economy/grossdomesticproductgdp
ukea,cvs7,/economy/grossdomesticproductgdp
ukea,cvs8,/economy/grossdomesticproductgdp
ukea,cvs9,/economy/grossdomesticproductgdp
ukea,cvt2,/economy/grossdomesticproductgdp
ukea,cvt3,/economy/grossdomesticproductgdp
ukea,cvt4,/economy/grossdomesticproductgdp
ukea,cvt5,/economy/grossdomesticproductgdp
ukea,cvt6,/economy/grossdomesticproductgdp
ukea,cvt7,/economy/grossdomesticproductgdp
ukea,cvt8,/economy/grossdomesticproductgdp
ukea,cvt9,/economy/grossdomesticproductgdp
ukea,cvu2,/economy/grossdomesticproductgdp
ukea,cvu3,/economy/grossdomesticproductgdp
ukea,cvu4,/economy/grossdomesticproductgdp
ukea,cvu5,/economy/grossdomesticproductgdp
ukea,cvu6,/economy/grossdomesticproductgdp
ukea,cvu9,/economy/grossdomesticproductgdp
ukea,cvv2,/economy/grossdomesticproductgdp
ukea,cvv3,/economy/grossdomesticproductgdp
ukea,cvv4,/economy/grossdomesticproductgdp
ukea,cvv5,/economy/grossdomesticproductgdp
ukea,cvv6,/economy/grossdomesticproductgdp
ukea,cvv7,/economy/grossdomesticproductgdp
ukea,cvv8,/economy/grossdomesticproductgdp
ukea,cvvb,/economy/nationalaccounts/balanceofpayments
ukea,cvvc,/economy/nationalaccounts/balanceofpayments
ukea,cvvd,/economy/nationalaccounts/balanceofpayments
ukea,cvvi,/economy/nationalaccounts/balanceofpayments
ukea,cvvj,/economy/nationalaccounts/balanceofpayments
ukea,cvvl,/economy/nationalaccounts/balanceofpayments
ukea,cvvm,/economy/nationalaccounts/balanceofpayments
ukea,cvw3,/economy/grossdomesticproductgdp
ukea,cvw4,/economy/grossdomesticproductgdp
ukea,cvwf,/economy/nationalaccounts/balanceofpayments
ukea,cvwg,/economy/nationalaccounts/balanceofpayments
ukea,cvzh,/economy/grossdomesticproductgdp
ukea,cvzi,/economy/grossdomesticproductgdp
ukea,cw7u,/economy/grossdomesticproductgdp
ukea,cw7v,/economy/grossdomesticproductgdp
ukea,cwpq,/economy/grossdomesticproductgdp
ukea,cwtd,/economy/grossdomesticproductgdp
ukea,cwte,/economy/grossdomesticproductgdp
ukea,cwth,/economy/grossdomesticproductgdp
ukea,cwtv,/economy/grossdomesticproductgdp
ukea,cwu2,/economy/grossdomesticproductgdp
ukea,cwu4,/economy/grossdomesticproductgdp
ukea,cwu5,/economy/grossdomesticproductgdp
ukea,cwu6,/economy/grossdomesticproductgdp
ukea,cwu9,/economy/grossdomesticproductgdp
ukea,cwun,/economy/grossdomesticproductgdp
ukea,cwur,/economy/grossdomesticproductgdp
ukea,cwut,/economy/grossdomesticproductgdp
ukea,cy87,/economy/grossdomesticproductgdp
ukea,cy88,/economy/grossdomesticproductgdp
ukea,cy89,/economy/grossdomesticproductgdp
ukea,cy8b,/economy/grossdomesticproductgdp
ukea,cy8c,/economy/grossdomesticproductgdp
ukea,cy93,/economy/nationalaccounts/balanceofpayments
ukea,cy94,/economy/nationalaccounts/balanceofpayments
ukea,cyfv,/economy/nationalaccounts/balanceofpayments
ukea,cyfy,/economy/nationalaccounts/balanceofpayments
ukea,cyfz,/economy/nationalaccounts/balanceofpayments
ukea,cyga,/economy/nationalaccounts/balanceofpayments
ukea,cygb,/economy/nationalaccounts/balanceofpayments
ukea,cygc,/economy/nationalaccounts/balanceofpayments
ukea,cygd,/economy/nationalaccounts/balanceofpayments
ukea,cygf,/economy/nationalaccounts/balanceofpayments
ukea,cygh,/economy/nationalaccounts/balanceofpayments
ukea,cygk,/economy/nationalaccounts/balanceofpayments
ukea,cygl,/economy/nationalaccounts/balanceofpayments
ukea,d28j,/economy/nationalaccounts/balanceofpayments
ukea,d28k,/economy/nationalaccounts/balanceofpayments
ukea,d28l,/economy/nationalaccounts/balanceofpayments
ukea,d28m,/economy/nationalaccounts/balanceofpayments
ukea,d28n,/economy/nationalaccounts/balanceofpayments
ukea,d37r,/economy/grossdomesticproductgdp
ukea,d37s,/economy/grossdomesticproductgdp
ukea,d37t,/economy/grossdomesticproductgdp
